industry,avg_wage,monthly_rent_allowance,year,zipcode,neighborhood,med_rent,bedrooms,affordable
Electronic markets and agents and broker,94861.0,2635.027777777778,2013,98144,Mt. Baker,1033.8148444589774,1,True
Electronic markets and agents and broker,94861.0,2635.027777777778,2013,98177,Richmond Beach,965.4660934249318,1,True
Electronic markets and agents and broker,94861.0,2635.027777777778,2013,98199,Magnolia,1099.8249756627142,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98103,Wallingford,1416.5198695909899,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98115,Wedgewood,1292.9868381010347,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98133,North Park,875.8366314199396,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98122,Capitol Hill/Madrona,1450.0,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98125,Lake City,768.8468923142217,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98109,Westlake,1641.0,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98105,University District,1211.2534029038113,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98118,Rainier Valley,1138.7616822429907,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98102,Captiol Hill,1462.5,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98107,Ballard,1785.0,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98117,Crown Hill,1045.5252246026262,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98121,BellTown,1688.75,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98116,West Seattle/Alki,1138.3881019830028,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98112,Montlake,1115.1201923076924,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98101,Downtown,1826.0410383189121,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98126,West Seattle,927.6086362394096,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98104,Pioneer Square,1149.3277661795407,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98106,Highland Park,639.3465237033662,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98119,Queen Anne,1496.095283018868,1,False
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98136,Fauntleroy,1134.5322313280292,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98144,Mt. Baker,1033.8148444589774,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98177,Richmond Beach,965.4660934249318,1,True
Motor vehicle and parts dealers,52226.0,1450.7222222222226,2013,98199,Magnolia,1099.8249756627142,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98103,Wallingford,1416.5198695909899,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98115,Wedgewood,1292.9868381010347,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98133,North Park,875.8366314199396,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98125,Lake City,768.8468923142217,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98109,Westlake,1641.0,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98105,University District,1211.2534029038113,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98118,Rainier Valley,1138.7616822429907,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98102,Captiol Hill,1462.5,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98107,Ballard,1785.0,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98117,Crown Hill,1045.5252246026262,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98121,BellTown,1688.75,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98112,Montlake,1115.1201923076924,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98101,Downtown,1826.0410383189121,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98126,West Seattle,927.6086362394096,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98104,Pioneer Square,1149.3277661795407,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98106,Highland Park,639.3465237033662,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98119,Queen Anne,1496.095283018868,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98136,Fauntleroy,1134.5322313280292,1,False
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98144,Mt. Baker,1033.8148444589774,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98177,Richmond Beach,965.4660934249318,1,True
Furniture and home furnishings stores,38599.0,1072.1944444444446,2013,98199,Magnolia,1099.8249756627142,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98103,Wallingford,1416.5198695909899,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98115,Wedgewood,1292.9868381010347,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98133,North Park,875.8366314199396,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98125,Lake City,768.8468923142217,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98109,Westlake,1641.0,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98105,University District,1211.2534029038113,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98118,Rainier Valley,1138.7616822429907,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98102,Captiol Hill,1462.5,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98107,Ballard,1785.0,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98117,Crown Hill,1045.5252246026262,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98121,BellTown,1688.75,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98116,West Seattle/Alki,1138.3881019830028,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98112,Montlake,1115.1201923076924,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98101,Downtown,1826.0410383189121,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98126,West Seattle,927.6086362394096,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98104,Pioneer Square,1149.3277661795407,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98106,Highland Park,639.3465237033662,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98119,Queen Anne,1496.095283018868,1,False
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98136,Fauntleroy,1134.5322313280292,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98144,Mt. Baker,1033.8148444589774,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98177,Richmond Beach,965.4660934249318,1,True
Electronics and appliance stores,46821.0,1300.5833333333333,2013,98199,Magnolia,1099.8249756627142,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98103,Wallingford,1416.5198695909899,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98115,Wedgewood,1292.9868381010347,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98133,North Park,875.8366314199396,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98125,Lake City,768.8468923142217,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98109,Westlake,1641.0,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98105,University District,1211.2534029038113,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98118,Rainier Valley,1138.7616822429907,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98102,Captiol Hill,1462.5,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98107,Ballard,1785.0,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98117,Crown Hill,1045.5252246026262,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98121,BellTown,1688.75,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98112,Montlake,1115.1201923076924,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98101,Downtown,1826.0410383189121,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98126,West Seattle,927.6086362394096,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98104,Pioneer Square,1149.3277661795407,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98106,Highland Park,639.3465237033662,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98119,Queen Anne,1496.095283018868,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98136,Fauntleroy,1134.5322313280292,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98144,Mt. Baker,1033.8148444589774,1,False
Building material and garden supply stores,34952.0,970.8888888888887,2013,98177,Richmond Beach,965.4660934249318,1,True
Building material and garden supply stores,34952.0,970.8888888888887,2013,98199,Magnolia,1099.8249756627142,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98103,Wallingford,1416.5198695909899,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98115,Wedgewood,1292.9868381010347,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98133,North Park,875.8366314199396,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98125,Lake City,768.8468923142217,1,True
Food and beverage stores,30194.0,838.7222222222223,2013,98109,Westlake,1641.0,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98105,University District,1211.2534029038113,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98118,Rainier Valley,1138.7616822429907,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98102,Captiol Hill,1462.5,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98107,Ballard,1785.0,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98117,Crown Hill,1045.5252246026262,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98121,BellTown,1688.75,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98112,Montlake,1115.1201923076924,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98101,Downtown,1826.0410383189121,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98126,West Seattle,927.6086362394096,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98104,Pioneer Square,1149.3277661795407,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98106,Highland Park,639.3465237033662,1,True
Food and beverage stores,30194.0,838.7222222222223,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98119,Queen Anne,1496.095283018868,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98136,Fauntleroy,1134.5322313280292,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98144,Mt. Baker,1033.8148444589774,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98177,Richmond Beach,965.4660934249318,1,False
Food and beverage stores,30194.0,838.7222222222223,2013,98199,Magnolia,1099.8249756627142,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98103,Wallingford,1416.5198695909899,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98115,Wedgewood,1292.9868381010347,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98133,North Park,875.8366314199396,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98125,Lake City,768.8468923142217,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98109,Westlake,1641.0,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98105,University District,1211.2534029038113,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98118,Rainier Valley,1138.7616822429907,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98102,Captiol Hill,1462.5,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98107,Ballard,1785.0,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98117,Crown Hill,1045.5252246026262,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98121,BellTown,1688.75,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98112,Montlake,1115.1201923076924,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98101,Downtown,1826.0410383189121,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98126,West Seattle,927.6086362394096,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98104,Pioneer Square,1149.3277661795407,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98106,Highland Park,639.3465237033662,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98119,Queen Anne,1496.095283018868,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98136,Fauntleroy,1134.5322313280292,1,False
Health and personal care stores,40477.0,1124.361111111111,2013,98144,Mt. Baker,1033.8148444589774,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98177,Richmond Beach,965.4660934249318,1,True
Health and personal care stores,40477.0,1124.361111111111,2013,98199,Magnolia,1099.8249756627142,1,True
Gasoline stations,21638.0,601.0555555555555,2013,98103,Wallingford,1416.5198695909899,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98115,Wedgewood,1292.9868381010347,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98133,North Park,875.8366314199396,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98125,Lake City,768.8468923142217,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98109,Westlake,1641.0,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98105,University District,1211.2534029038113,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98118,Rainier Valley,1138.7616822429907,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98102,Captiol Hill,1462.5,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98107,Ballard,1785.0,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98117,Crown Hill,1045.5252246026262,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98121,BellTown,1688.75,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98112,Montlake,1115.1201923076924,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98101,Downtown,1826.0410383189121,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98126,West Seattle,927.6086362394096,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98104,Pioneer Square,1149.3277661795407,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98106,Highland Park,639.3465237033662,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98119,Queen Anne,1496.095283018868,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98136,Fauntleroy,1134.5322313280292,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98144,Mt. Baker,1033.8148444589774,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98177,Richmond Beach,965.4660934249318,1,False
Gasoline stations,21638.0,601.0555555555555,2013,98199,Magnolia,1099.8249756627142,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98103,Wallingford,1416.5198695909899,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98115,Wedgewood,1292.9868381010347,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98133,North Park,875.8366314199396,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98125,Lake City,768.8468923142217,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98109,Westlake,1641.0,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98105,University District,1211.2534029038113,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98118,Rainier Valley,1138.7616822429907,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98102,Captiol Hill,1462.5,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98107,Ballard,1785.0,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98117,Crown Hill,1045.5252246026262,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98121,BellTown,1688.75,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98112,Montlake,1115.1201923076924,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98101,Downtown,1826.0410383189121,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98126,West Seattle,927.6086362394096,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98104,Pioneer Square,1149.3277661795407,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98106,Highland Park,639.3465237033662,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98119,Queen Anne,1496.095283018868,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98136,Fauntleroy,1134.5322313280292,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98144,Mt. Baker,1033.8148444589774,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98177,Richmond Beach,965.4660934249318,1,False
Clothing and clothing accessories stores,22667.0,629.6388888888888,2013,98199,Magnolia,1099.8249756627142,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98103,Wallingford,1416.5198695909899,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98115,Wedgewood,1292.9868381010347,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98133,North Park,875.8366314199396,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98122,Capitol Hill/Madrona,1450.0,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98125,Lake City,768.8468923142217,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98109,Westlake,1641.0,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98105,University District,1211.2534029038113,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98118,Rainier Valley,1138.7616822429907,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98102,Captiol Hill,1462.5,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98107,Ballard,1785.0,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98117,Crown Hill,1045.5252246026262,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98121,BellTown,1688.75,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98112,Montlake,1115.1201923076924,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98101,Downtown,1826.0410383189121,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98126,West Seattle,927.6086362394096,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98104,Pioneer Square,1149.3277661795407,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98106,Highland Park,639.3465237033662,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98119,Queen Anne,1496.095283018868,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98136,Fauntleroy,1134.5322313280292,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98144,Mt. Baker,1033.8148444589774,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98177,Richmond Beach,965.4660934249318,1,False
"Sporting goods, hobby, book and music stores",22325.0,620.1388888888888,2013,98199,Magnolia,1099.8249756627142,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98103,Wallingford,1416.5198695909899,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98115,Wedgewood,1292.9868381010347,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98133,North Park,875.8366314199396,1,True
General merchandise stores,31826.0,884.0555555555555,2013,98122,Capitol Hill/Madrona,1450.0,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98125,Lake City,768.8468923142217,1,True
General merchandise stores,31826.0,884.0555555555555,2013,98109,Westlake,1641.0,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98105,University District,1211.2534029038113,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98118,Rainier Valley,1138.7616822429907,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98102,Captiol Hill,1462.5,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98107,Ballard,1785.0,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98117,Crown Hill,1045.5252246026262,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98121,BellTown,1688.75,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98112,Montlake,1115.1201923076924,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98101,Downtown,1826.0410383189121,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98126,West Seattle,927.6086362394096,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98104,Pioneer Square,1149.3277661795407,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98106,Highland Park,639.3465237033662,1,True
General merchandise stores,31826.0,884.0555555555555,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98119,Queen Anne,1496.095283018868,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98136,Fauntleroy,1134.5322313280292,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98144,Mt. Baker,1033.8148444589774,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98177,Richmond Beach,965.4660934249318,1,False
General merchandise stores,31826.0,884.0555555555555,2013,98199,Magnolia,1099.8249756627142,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98103,Wallingford,1416.5198695909899,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98115,Wedgewood,1292.9868381010347,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98133,North Park,875.8366314199396,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98122,Capitol Hill/Madrona,1450.0,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98125,Lake City,768.8468923142217,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98109,Westlake,1641.0,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98105,University District,1211.2534029038113,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98118,Rainier Valley,1138.7616822429907,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98102,Captiol Hill,1462.5,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98107,Ballard,1785.0,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98117,Crown Hill,1045.5252246026262,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98121,BellTown,1688.75,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98116,West Seattle/Alki,1138.3881019830028,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98112,Montlake,1115.1201923076924,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98101,Downtown,1826.0410383189121,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98126,West Seattle,927.6086362394096,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98104,Pioneer Square,1149.3277661795407,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98106,Highland Park,639.3465237033662,1,True
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98108,Georgetown/Beacon Hill,984.8927875243664,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98119,Queen Anne,1496.095283018868,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98136,Fauntleroy,1134.5322313280292,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98144,Mt. Baker,1033.8148444589774,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98177,Richmond Beach,965.4660934249318,1,False
Miscellaneous store retailers,27287.0,757.9722222222223,2013,98199,Magnolia,1099.8249756627142,1,False
Nonstore retailers,107678.0,2991.0555555555547,2013,98103,Wallingford,1416.5198695909899,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98115,Wedgewood,1292.9868381010347,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98133,North Park,875.8366314199396,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98122,Capitol Hill/Madrona,1450.0,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98125,Lake City,768.8468923142217,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98109,Westlake,1641.0,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98105,University District,1211.2534029038113,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98118,Rainier Valley,1138.7616822429907,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98102,Captiol Hill,1462.5,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98107,Ballard,1785.0,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98117,Crown Hill,1045.5252246026262,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98121,BellTown,1688.75,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98116,West Seattle/Alki,1138.3881019830028,1,True
Nonstore retailers,107678.0,2991.0555555555547,2013,98112,Montlake,1115.1201923076924,1,True
