11-9071,Gaming Mgrs,106,$37.71,$30.61,$35.10,$43.75,"$78,436"
39-1011,Gaming Supervisors,442,$24.97,$19.17,$24.19,$28.86,"$51,925"
33-9031,Gaming Surveillance Officers & Gaming Investigators,206,$20.65,$12.91,$19.62,$27.29,"$42,950"
39-3019,"Gaming Svc Wkrs, All Other",36,$14.72,$9.35,$13.29,$17.73,"$30,605"
51-8092,Gas Plant Operators,29,$33.42,$28.66,$33.64,$38.65,"$69,510"
11-1021,General & Operations Mgrs,"15,095",$65.58,$40.72,$57.87,$82.99,"$136,399"
29-9092,Genetic Counselors,24,$34.77,$30.56,$34.89,$39.95,"$72,312"
19-3092,Geographers,,$33.66,$26.67,$32.82,$41.47,"$70,014"
25-1064,"Geography Teachers, Postsecondary",43,,,,,"$77,274"
19-4041,Geological & Petroleum Technicians,52,$19.16,$16.88,$20.06,$21.96,"$39,844"
19-2042,"Geoscientists, Not Hydrologists & Geographers",642,$40.75,$28.08,$36.89,$49.27,"$84,755"
47-2121,Glaziers,"1,076",$25.13,$15.88,$22.72,$37.27,"$52,270"
45-2041,"Graders & Sorters, Agricultural Products",,$10.08,$9.22,$9.30,$10.16,"$20,968"
27-1024,Graphic Designers,"2,889",$28.02,$20.02,$26.08,$34.80,"$58,278"
51-4033,Grind/Lap/Polish/Buff Machine Setters/Ops/Tenders,575,$17.60,$13.77,$16.27,$18.71,"$36,617"
51-9022,"Grinding & Polishing Wkrs, Hand",276,$15.40,$13.11,$15.34,$17.26,"$32,035"
37-3019,"Grounds Maintenance Wkrs, All Other",57,$26.68,$23.95,$26.87,$27.97,"$55,491"
39-5012,"Hairdressers, Hairstylists, & Cosmetologists","5,497",$18.42,$10.76,$14.48,$23.05,"$38,319"
47-4041,Hazardous Materials Removal Wkrs,451,$28.11,$21.93,$31.12,$33.94,"$58,479"
17-2111,Health & Safety Engineers (Not Mining),137,$48.20,$40.30,$46.37,$57.84,"$100,249"
29-1199,"Health Diagnosing & Treating Practitioners, A/O",496,$34.28,$24.68,$32.00,$44.07,"$71,309"
21-1091,Health Educators,749,$24.32,$17.80,$22.16,$29.06,"$50,585"
25-1071,"Health Specialties Teachers, Postsecondary","2,843",,,,,"$131,392"
29-2099,"Health Technologists & Technicians, All Other","1,689",$26.98,$20.43,$26.09,$33.52,"$56,134"
29-9099,"Healthcare Practitioners & Tech Wkrs, All Other",392,$32.26,$24.65,$30.55,$38.87,"$67,119"
31-9099,"Healthcare Support Wkrs, All Other","1,658",$17.36,$13.77,$17.03,$20.36,"$36,105"
29-2092,Hearing Aid Specialists,89,$21.71,$18.20,$20.92,$23.80,"$45,165"
51-4191,"Heat Treating Equip Setters/Ops/Tenders, Mtl/Plastic",299,$17.65,$12.94,$15.90,$21.18,"$36,715"
49-9021,"Heating, Air Cond, Refrigeration Mechanics & Installers","1,588",$28.42,$21.33,$27.86,$35.21,"$59,103"
53-1021,"Helpers, Laborers, & Material Movers, 1st-Ln Spvrs of","1,519",$25.08,$18.80,$24.61,$29.84,"$52,164"
47-4051,Highway Maintenance Wkrs,913,$24.37,$21.10,$25.00,$27.69,"$50,679"
19-3093,Historians,21,$31.37,$23.32,$31.01,$36.21,"$65,246"
25-1125,"History Teachers, Postsecondary",158,,,,,"$74,412"
53-7041,Hoist & Winch Operators,15,$32.65,$31.16,$34.06,$36.95,"$67,919"
49-9031,Home Appliance Repairers,563,$19.54,$14.66,$19.77,$22.86,"$40,635"
31-1011,Home Health Aides,"4,124",$12.46,$10.66,$11.77,$13.55,"$25,919"
35-9031,"Hosts & Hostesses, Restaurant, Lounge, & Coffee Shop","2,926",$11.23,$9.40,$10.29,$11.85,"$23,361"
43-4081,"Hotel, Motel, & Resort Desk Clerks","2,070",$12.33,$10.32,$11.78,$13.83,"$25,644"
37-1011,"Housekeeping/Janitorial Wkrs, 1st-Line Spvrs","1,153",$21.60,$16.27,$19.40,$24.41,"$44,922"
43-4161,"Human Resources Assistants, Not Payroll & Timekeeping","1,358",$20.50,$17.18,$20.36,$23.46,"$42,640"
11-3121,Human Resources Managers,"1,920",$56.14,$41.71,$53.13,$67.98,"$116,771"
19-2043,Hydrologists,152,$43.91,$34.18,$41.37,$52.76,"$91,328"
17-2112,Industrial Engineers,"4,460",$43.42,$36.06,$43.04,$51.35,"$90,319"
49-9041,Industrial Machinery Mechanics,"2,596",$29.56,$23.24,$29.64,$35.99,"$61,482"
11-3051,Industrial Production Mgrs,"1,658",$52.67,$39.33,$50.58,$64.22,"$109,553"
53-7051,Industrial Truck & Tractor Operators,"4,359",$20.44,$14.48,$18.66,$24.28,"$42,505"
43-4199,"Information & Record Clerks, All Other","1,582",$19.33,$16.21,$18.87,$22.30,"$40,201"
15-1122,Information Security Analysts,"1,929",$47.05,$39.74,$49.16,$55.45,"$97,869"
51-9061,"Inspectors, Testers, Sorters, Samplers, & Weighers","6,166",$26.30,$19.34,$28.49,$33.70,"$54,706"
49-9098,"Installation, Maintenance, & Repair Helpers",842,$16.73,$12.44,$16.98,$20.89,"$34,795"
49-9099,"Installation, Maintenance, & Repair Wkrs, A/O","1,247",$23.43,$17.13,$24.55,$28.89,"$48,723"
25-9031,Instructional Coordinators,936,$30.11,$24.95,$29.23,$34.86,"$62,620"
47-2131,"Insulation Wkrs, Floor, Ceiling, & Wall",,$20.58,$16.40,$18.35,$23.31,"$42,808"
47-2132,"Insulation Wkrs, Mechanical",492,$26.87,$18.58,$26.19,$35.29,"$55,895"
43-9041,Insurance Claims & Policy Processing Clerks,"3,303",$19.23,$15.93,$18.87,$22.04,"$40,002"
41-3021,Insurance Sales Agents,"3,024",$31.30,$18.23,$24.69,$35.39,"$65,105"
13-2053,Insurance Underwriters,"1,609",$41.19,$30.68,$39.67,$50.68,"$85,674"
27-1025,Interior Designers,952,$24.66,$18.46,$22.34,$29.87,"$51,287"
29-1063,"Internists, General",277,$95.79,$73.58,$87.64,$91.29,"$199,251"
27-3091,Interpreters & Translators,646,$23.01,$19.41,$22.80,$26.95,"$47,864"
43-4111,"Interviewers, Not Eligibility & Loan","2,306",$16.56,$11.75,$16.78,$20.37,"$34,457"
37-2011,"Janitors & Cleaners, Not Maids & Housekeeping Cleaners","16,298",$14.48,$11.01,$13.91,$17.28,"$30,120"
51-9071,Jewelers & Precious Stone & Metal Wkrs,227,$22.89,$16.79,$22.31,$28.88,"$47,607"
23-1023,"Judges, Magistrate Judges, & Magistrates",198,$43.66,$34.52,$36.68,$58.87,"$90,814"
23-1012,Judicial Law Clerks,34,$23.27,$23.03,$23.04,$23.62,"$48,412"
25-2012,"Kindergarten Teachers, Not Special Education","1,310",,,,,"$54,548"
13-1075,Labor Relations Specialists,"1,149",$35.02,$26.32,$35.68,$43.36,"$72,825"
53-7062,"Laborers & Freight, Stock, & Material Movers, Hand","19,292",$16.05,$11.06,$14.00,$18.50,"$33,398"
17-1012,Landscape Architects,510,$29.62,$22.59,$28.17,$35.78,"$61,602"
37-1012,"Landscape, Lawn, Groundskeep Wkrs, 1st-Line Spvsrs ",909,$24.36,$18.53,$24.08,$28.29,"$50,668"
37-3011,Landscaping & Groundskeeping Wkrs,"8,733",$15.53,$12.48,$14.53,$17.69,"$32,287"
51-4034,"Lathe Setters/Ops/Tenders, Metal/Plastic",307,$20.66,$15.58,$20.78,$25.59,"$42,976"
51-6011,Laundry & Dry-Cleaning Wkrs,"1,117",$12.55,$10.46,$12.10,$14.34,"$26,122"
25-1112,"Law Teachers, Postsecondary",155,,,,,"$103,190"
23-1011,Lawyers,"7,192",$61.46,$36.94,$54.09,$75.74,"$127,839"
51-4192,"Lay-Out Wkrs, Metal & Plastic",236,$26.15,$19.32,$25.85,$32.12,"$54,396"
43-6012,Legal Secretaries,"1,753",$26.03,$20.55,$25.90,$32.09,"$54,139"
23-2099,"Legal Support Wkrs, All Other",539,$31.15,$24.57,$27.89,$35.84,"$64,792"
11-1031,Legislators,148,,,,,"$74,818"
25-4021,Librarians,"1,608",$33.56,$30.02,$33.52,$37.24,"$69,807"
43-4121,"Library Assistants, Clerical",956,$12.93,$11.12,$12.69,$14.13,"$26,912"
25-1082,"Library Science Teachers, Postsecondary",71,,,,,"$87,371"
25-4031,Library Technicians,"1,360",$20.49,$17.77,$20.40,$22.77,"$42,615"
29-2061,Licensed Practical & Licensed Vocational Nurses,"2,645",$25.55,$23.07,$25.72,$28.31,"$53,154"
19-1099,"Life Scientists, All Other",290,$43.45,$31.89,$37.59,$59.32,"$90,371"
19-4099,"Life, Physical, & Social Science Technicians, A/O",403,$24.46,$20.03,$23.14,$28.96,"$50,884"
33-9092,"Lifeguards, Ski Patrol, Recreational Protective Svc Wkrs","1,222",$11.56,$9.72,$10.76,$11.92,"$24,050"
13-2071,Loan Counselors,300,$19.15,$16.23,$18.17,$21.58,"$39,847"
43-4131,Loan Interviewers & Clerks,"2,039",$17.32,$13.43,$17.16,$21.02,"$36,028"
13-2072,Loan Officers,"2,828",$40.56,$27.33,$34.10,$46.26,"$84,381"
39-3093,"Locker Room, Coatroom, & Dressing Room Attendants",162,$11.42,$9.59,$10.84,$12.64,"$23,742"
49-9094,Locksmiths & Safe Repairers,170,$21.18,$11.84,$22.89,$27.38,"$44,047"
11-9081,Lodging Mgrs,190,$27.45,$18.44,$24.52,$33.88,"$57,104"
45-4022,Logging Equipment Operators,86,$27.66,$19.93,$24.77,$32.05,"$57,537"
13-1081,Logisticians,"5,770",$41.18,$32.52,$39.09,$46.56,"$85,658"
53-7063,Machine Feeders & Offbearers,452,$14.36,$11.24,$14.20,$17.26,"$29,865"
51-4041,Machinists,"3,090",$25.82,$19.51,$24.73,$32.34,"$53,689"
29-2035,Magnetic Resonance Imaging Technologists,447,$38.21,$32.76,$39.08,$44.80,"$79,478"
37-2012,Maids & Housekeeping Cleaners,"7,276",$12.26,$9.76,$11.44,$13.99,"$25,496"
43-9051,"Mail Clerks & Mail Machine Ops, Not Postal Svc",919,$14.70,$11.08,$13.86,$17.66,"$30,582"
49-9071,"Maintenance and Repair Workers, General","11,945",$20.59,$15.55,$18.99,$25.91,"$42,821"
49-9043,"Maintenance Wkrs, Machinery",471,$23.69,$20.18,$23.59,$28.08,"$49,288"
13-1111,Management Analysts,"9,238",$45.82,$33.79,$43.59,$55.32,"$95,306"
39-5092,Manicurists & Pedicurists,"1,368",$12.24,$10.07,$10.89,$11.73,"$25,448"
17-2121,Marine Engineers & Naval Architects,290,$43.28,$35.52,$41.80,$47.45,"$90,021"
13-1161,Market Research Analysts,"9,886",$40.57,$25.34,$38.52,$54.00,"$84,400"
11-2021,Marketing Mgrs,"4,955",$65.90,$49.49,$62.90,$79.06,"$137,073"
21-1013,Marriage & Family Therapists,262,$20.95,$16.90,$20.28,$24.88,"$43,584"
31-9011,Massage Therapists,"1,743",$27.80,$21.31,$29.38,$34.30,"$57,825"
53-7199,"Material Moving Wkrs, All Other",273,,,,,
25-1022,"Mathematical Science Teachers, Postsecondary",324,,,,,"$89,718"
15-2021,Mathematicians,99,$57.56,$47.21,$61.14,$71.53,"$119,706"
51-3022,"Meat, Poultry, & Fish Cutters & Trimmers","3,053",$14.65,$10.00,$11.58,$18.18,"$30,471"
49-9011,Mechanical Door Repairers,238,$19.87,$14.88,$19.99,$24.47,"$41,323"
17-3013,Mechanical Drafters,"2,251",$36.43,$30.02,$37.00,$43.53,"$75,765"
17-3027,Mechanical Engineering Technicians,621,$30.19,$25.78,$29.90,$35.12,"$62,786"
17-2141,Mechanical Engineers,"3,503",$45.42,$36.81,$45.04,$54.61,"$94,470"
49-1011,"Mechanics, Installers, Repairers, 1st-Ln Sprvs/Mgrs","4,011",$34.27,$26.82,$33.09,$40.23,"$71,268"
27-4099,"Media & Communication Equipment Wkrs, All Other",105,$28.46,$16.67,$24.67,$39.35,"$59,201"
27-3099,"Media & Communication Wkrs, All Other",367,$25.60,$18.21,$25.29,$29.50,"$53,251"
29-2012,Medical & Clinical Laboratory Technicians,"1,259",$21.20,$17.09,$20.18,$23.45,"$44,091"
29-2011,Medical & Clinical Laboratory Technologists,"1,949",$31.60,$26.81,$31.31,$36.02,"$65,725"
11-9111,Medical & Health Svcs Mgrs,,$54.97,$40.47,$50.93,$63.65,"$114,341"
21-1022,Medical & Public Health Social Wkrs,"1,398",$27.86,$22.11,$27.46,$33.62,"$57,933"
51-9082,Medical Appliance Technicians,,$18.16,$13.83,$19.13,$21.69,"$37,770"
31-9092,Medical Assistants,"6,097",$18.75,$16.21,$18.27,$21.27,"$39,013"
31-9093,Medical Equipment Preparers,808,$17.91,$14.69,$17.18,$20.56,"$37,265"
49-9062,Medical Equipment Repairers,662,$25.33,$18.63,$24.83,$32.33,"$52,689"
29-2071,Medical Records & Health Information Technicians,"2,319",$20.78,$16.42,$19.15,$24.12,"$43,212"
19-1042,"Medical Scientists, Not Epidemiologists","3,871",$37.19,$22.47,$29.18,$42.89,"$77,354"
43-6013,Medical Secretaries,"6,690",$20.33,$17.07,$19.88,$23.29,"$42,298"
31-9094,Medical Transcriptionists,854,$16.65,$9.57,$16.19,$21.72,"$34,620"
13-1121,Meeting & Convention Planners,,$23.39,$18.21,$21.43,$26.11,"$48,652"
21-1023,Mental Health & Substance Abuse Social Wkrs,790,$21.74,$16.35,$19.69,$27.17,"$45,225"
21-1014,Mental Health Counselors,"1,470",$22.15,$17.80,$21.44,$25.91,"$46,070"
27-1026,Merchandise Displayers & Window Trimmers,"1,308",$15.88,$12.39,$14.45,$19.14,"$33,031"
51-4199,"Metal Wkrs & Plastic Wkrs, All Other",201,$18.71,$12.15,$16.73,$24.72,"$38,924"
51-4051,Metal-Refining Furnace Operators & Tenders,,$31.98,$19.52,$38.71,$42.90,"$66,502"
43-5041,"Meter Readers, Utilities",163,$24.44,$20.80,$22.93,$27.13,"$50,833"
11-9199,"Mgrs, All Other","4,431",$53.76,$40.50,$51.55,$64.52,"$111,816"
19-1022,Microbiologists,334,$33.80,$24.82,$31.95,$39.74,"$70,292"
25-2022,Middle School Teachers (Not Special Ed & Vocational),"3,483",,,,,"$61,396"
51-4035,"Milling/Planing Mach Setters, Ops/Tenders, Mtl/Plastic",369,$24.24,$16.73,$22.45,$32.70,"$50,422"
49-9044,Millwrights,,$35.89,$32.25,$35.90,$40.90,"$74,646"
17-2151,Mining & Geological Engineers (Inc Mining Safety),27,$41.16,$30.32,$38.92,$46.50,"$85,616"
51-9023,"Mixing & Blending Machine Setters, Ops, & Tenders",526,$18.12,$13.21,$16.21,$22.36,"$37,690"
49-3042,"Mobile Heavy Equipment Mechanics, Not Engines","1,108",$27.63,$21.72,$26.62,$33.20,"$57,454"
51-4061,"Model Makers, Metal & Plastic",24,$29.15,$25.33,$30.73,$34.68,"$60,638"
51-4072,"Mold/Coremaking/Casting Mach Set/Op/Tend, Mtl/Plastic",737,$15.92,$12.48,$14.64,$18.72,"$33,114"
51-9195,"Molders, Shapers, & Casters, Not Metal & Plastic",344,$17.97,$13.69,$17.34,$21.96,"$37,396"
39-4031,"Morticians, Undertakers, and Funeral Directors",225,$20.07,$16.93,$19.60,$22.38,"$41,751"
53-3099,"Motor Vehicle Operators, All Other",376,$12.82,$9.54,$12.27,$14.26,"$26,667"
49-3051,Motorboat Mechanics,157,$19.96,$16.68,$19.41,$23.17,"$41,526"
53-5022,Motorboat Operators,,$30.80,$27.37,$30.09,$31.22,"$64,048"
49-3052,Motorcycle Mechanics,104,$22.03,$19.39,$22.07,$25.68,"$45,817"
27-1014,Multi-Media Artists & Animators,"2,328",$33.62,$22.68,$31.33,$43.04,"$69,927"
51-4081,"Multiple Machine Tool Setters/Ops/Tenders, Mtl/Plastic",482,$17.45,$11.86,$15.11,$20.36,"$36,292"
25-4013,Museum Technicians & Conservators,155,$21.36,$15.98,$19.98,$23.53,"$44,419"
27-2041,Music Directors & Composers,89,$37.72,$20.75,$27.78,$47.48,"$78,455"
49-9063,Musical Instrument Repairers & Tuners,,$14.97,$12.41,$14.65,$17.46,"$31,135"
27-2042,Musicians & Singers,609,$31.76,$18.13,$29.15,$42.97,
11-9121,Natural Sciences Mgrs,928,$67.37,$49.24,$61.45,$79.35,"$140,124"
15-1142,Network and Computer Systems Administrators,"5,222",$39.37,$31.24,$38.40,$46.09,"$81,885"
43-4141,New Accounts Clerks,714,$18.65,$16.28,$18.10,$20.85,"$38,802"
39-2021,Nonfarm Animal Caretakers,"1,755",$13.45,$9.92,$11.34,$14.48,"$27,979"
41-1012,"Non-Retail Sales Wkrs, 1st-Line Spvrs of","3,719",$39.78,$26.36,$35.77,$50.60,"$82,735"
29-2033,Nuclear Medicine Technologists,178,$42.80,$38.04,$42.75,$47.97,"$89,022"
51-4012,Numerical Tool & Process Control Programmers,717,$34.32,$30.53,$34.29,$39.31,"$71,379"
29-1151,Nurse Anesthetists,61,$91.75,$70.98,$82.08,$91.28,"$190,841"
29-1161,Nurse Midwives,,$50.09,$34.64,$41.55,$49.30,"$104,192"
29-1171,Nurse Practitioners,"1,056",$47.71,$41.71,$48.26,$54.61,"$99,248"
31-1014,Nursing Assistants,"9,403",$15.17,$12.73,$14.60,$17.35,"$31,548"
25-1072,"Nursing Instructors & Teachers, Postsecondary",544,,,,,"$74,629"
29-1064,Obstetricians & Gynecologists,,$121.42,$91.25,$91.29,$91.33,"$252,543"
29-9011,Occupational Health & Safety Specialists,870,$38.66,$31.90,$39.24,$44.25,"$80,408"
29-9012,Occupational Health & Safety Technicians,64,$25.86,$21.10,$24.97,$29.83,"$53,782"
31-2012,Occupational Therapist Aides,29,$17.57,$15.34,$17.06,$19.06,"$36,538"
31-2011,Occupational Therapist Assistants,210,$28.54,$24.86,$28.23,$32.67,"$59,368"
29-1122,Occupational Therapists,"1,163",$38.64,$34.98,$39.82,$43.81,"$80,372"
43-1011,"Office & Admin Support Wkrs, 1st-Line Spvrs of","11,747",$29.46,$21.85,$27.87,$34.91,"$61,261"
43-9199,"Office & Administrative Support Wkrs, All Other","3,494",$18.23,$14.56,$17.98,$21.54,"$37,907"
43-9061,"Office Clerks, General","19,929",$16.39,$12.26,$15.32,$19.13,"$34,096"
43-9071,"Office Machine Operators, Not Computer",634,$14.55,$11.30,$13.68,$17.43,"$30,251"
47-2073,Operating Engineers/Construction Equipment Ops,"2,220",$29.55,$24.69,$30.97,$34.64,"$61,461"
15-2031,Operations Research Analysts,"1,761",$41.75,$34.15,$40.90,$46.84,"$86,839"
51-9083,Ophthalmic Laboratory Technicians,463,$17.19,$13.14,$17.19,$20.69,"$35,766"
29-2057,Ophthalmic Medical Technicians,242,$23.01,$18.13,$22.69,$26.72,"$47,856"
29-2081,"Opticians, Dispensing",605,$22.69,$20.22,$22.46,$25.84,"$47,184"
29-1041,Optometrists,145,$58.69,$47.17,$57.26,$76.08,"$122,081"
29-1022,Oral & Maxillofacial Surgeons,,$120.84,$91.23,$91.23,$91.23,"$251,347"
43-4151,Order Clerks,"3,721",$18.47,$14.23,$17.95,$22.23,"$38,413"
31-1015,Orderlies,177,$15.01,$12.46,$14.30,$17.60,"$31,220"
29-2091,Orthotists & Prosthetists,58,$31.66,$23.48,$31.05,$40.11,"$65,855"
49-3053,Outdoor Power Equipment & Other Small Engine Mechanics,116,$17.54,$15.02,$17.45,$20.24,"$36,484"
51-9111,Packaging & Filling Machine Operators & Tenders,"1,533",$15.14,$10.84,$13.78,$18.36,"$31,476"
53-7064,"Packers & Packagers, Hand","5,738",$11.82,$9.39,$9.70,$12.62,"$24,597"
47-3014,"Painter, Paperhanger, Plasterer, Stucco Helpers",,$14.42,$12.90,$13.94,$15.01,"$29,992"
47-2141,"Painters, Construction & Maintenance","3,633",$19.86,$15.87,$18.32,$24.65,"$41,293"
51-9122,"Painters, Transportation Equipment","1,089",$26.32,$19.08,$28.44,$33.55,"$54,761"
51-9123,"Painting, Coating, & Decorating Wkrs",93,$19.28,$13.61,$17.40,$25.57,"$40,112"
51-9196,"Paper Goods Machine Setters, Operators, & Tenders",705,$18.13,$12.51,$16.55,$21.46,"$37,703"
23-2011,Paralegals & Legal Assistants,"3,358",$27.57,$19.23,$27.31,$33.77,"$57,347"
33-3041,Parking Enforcement Wkrs,172,$24.34,$22.62,$25.07,$27.22,"$50,625"
53-6021,Parking Lot Attendants,"2,666",$11.83,$9.85,$10.95,$12.49,"$24,617"
41-2022,Parts Salespersons,"2,049",$17.35,$12.88,$17.07,$21.26,"$36,089"
51-4062,"Patternmakers, Metal & Plastic",,$31.08,$30.52,$32.65,$34.76,"$64,632"
47-2071,"Paving, Surfacing, & Tamping Equipment Operators",389,$20.81,$14.33,$19.94,$26.69,"$43,284"
43-3051,Payroll & Timekeeping Clerks,"1,740",$21.96,$18.78,$21.63,$25.39,"$45,666"
29-1065,"Pediatricians, General",355,$82.77,$64.55,$75.40,$91.25,"$172,170"
39-9021,Personal & Home Care Aides,"9,102",$11.66,$10.36,$11.25,$12.75,"$24,247"
39-9099,"Personal Care & Svc Wkrs, All Other",632,$11.53,$9.35,$10.70,$12.83,"$23,972"
13-2052,Personal Financial Advisors,"2,382",$47.82,$25.44,$35.93,$61.71,"$99,467"
39-1021,"Personal Svc Wkrs, 1st-Line Supervisors/Mgrs of","1,948",$22.37,$15.82,$21.69,$27.72,"$46,534"
37-2021,Pest Control Wkrs,256,$22.59,$18.03,$21.84,$27.05,"$46,987"
37-3012,"Pesticide Handlers, Sprayers, & Applicators, Vegetation",,$16.29,$13.27,$15.24,$18.67,"$33,899"
29-1051,Pharmacists,"2,736",$56.51,$51.11,$56.66,$64.32,"$117,536"
31-9095,Pharmacy Aides,275,$14.16,$11.24,$14.15,$16.69,"$29,451"
29-2052,Pharmacy Technicians,"3,325",$20.23,$17.41,$20.20,$22.78,"$42,074"
25-1126,"Philosophy & Religion Teachers, Postsecondary",302,,,,,"$71,121"
31-9097,Phlebotomists,754,$17.77,$15.45,$17.37,$19.92,"$36,974"
27-4021,Photographers,904,$15.04,$9.40,$11.13,$17.97,"$31,285"
51-9151,Photographic Process Workers & Machine Operators,520,$15.93,$9.44,$13.76,$20.42,"$33,127"
29-1069,"Phys/Surgeons, A/O (Cardiologists, Dermatologists, etc)","2,287",$92.19,$63.28,$91.24,$91.31,"$191,769"
19-2099,"Physical Scientists, All Other",207,$46.68,$35.82,$46.81,$55.31,"$97,081"
31-2022,Physical Therapist Aides,264,$13.82,$11.93,$13.58,$15.57,"$28,743"
31-2021,Physical Therapist Assistants,672,$27.17,$22.04,$28.86,$33.48,"$56,515"
29-1123,Physical Therapists,"2,164",$40.06,$35.06,$40.28,$44.95,"$83,327"
29-1071,Physician Assistants,"1,146",$50.08,$42.72,$49.28,$57.67,"$104,174"
19-2012,Physicists,402,$59.79,$46.48,$63.25,$74.85,"$124,350"
25-1054,"Physics Teachers, Postsecondary",177,,,,,"$90,743"
47-2072,Pile-Driver Operators,130,$31.33,$24.81,$33.09,$37.60,"$65,171"
47-3015,"Pipelayer, Plumber, Pipefitter, Steamfitter Helpers",309,$16.58,$12.44,$14.11,$17.10,"$34,475"
47-2151,Pipelayers,647,$26.73,$22.75,$27.24,$32.02,"$55,595"
51-8099,"Plant & System Operators, All Other",,$27.42,$25.44,$29.24,$32.24,"$57,024"
47-2161,Plasterers & Stucco Masons,,$25.42,$22.30,$25.23,$27.88,"$52,867"
51-4193,"Plating/Coating Machine Setters/Ops/Tenders, Mtl/Plastic",152,$18.23,$15.67,$17.77,$21.00,"$37,905"
47-2152,"Plumbers, Pipefitters, & Steamfitters","2,683",$33.02,$26.09,$32.27,$39.64,"$68,677"
29-1081,Podiatrists,61,$82.75,$67.49,$80.74,$91.26,"$172,127"
33-1012,"Police & Detectives, 1st-Line Supervisors/Mgrs of",754,$50.32,$43.43,$50.26,$56.19,"$104,668"
33-3051,Police & Sheriff's Patrol Officers,"3,242",$37.85,$32.47,$37.46,$43.74,"$78,741"
43-5031,"Police, Fire, & Ambulance Dispatchers",574,$26.62,$23.94,$26.62,$29.55,"$55,361"
25-1065,"Political Science Teachers, Postsecondary",232,,,,,"$85,464"
19-3094,Political Scientists,78,$34.26,$23.70,$32.11,$35.87,"$71,254"
43-5051,Postal Svc Clerks,572,$25.02,$25.87,$25.87,$25.88,"$52,037"
43-5052,Postal Svc Mail Carriers,"2,496",$26.56,$26.23,$27.53,$27.54,"$55,240"
43-5053,Postal Svc Mail Sorters/Processors/Processing Mach Ops,"1,664",$25.25,$25.82,$25.87,$25.88,"$52,511"
11-9131,Postmasters & Mail Superintendents,45,$39.73,$32.76,$39.22,$46.85,"$82,645"
25-1199,"Postsecondary Teachers, All Other",536,,,,,"$76,402"
51-4052,"Pourers & Casters, Metal",33,$15.79,$12.31,$13.93,$17.83,"$32,844"
51-8012,Power Distributors & Dispatchers,119,$44.57,$36.11,$47.68,$53.08,"$92,701"
51-8013,Power Plant Operators,129,$37.89,$33.91,$38.77,$43.06,"$78,823"
49-9069,"Precision Instrument & Equipment Repairers, A/O",,$35.89,$32.47,$36.39,$41.61,"$74,642"
51-5111,Prepress Technicians and Workers,548,$16.92,$11.32,$14.92,$21.41,"$35,186"
25-2011,"Preschool Teachers, Not Special Education","3,475",$14.30,$11.95,$13.88,$16.32,"$29,752"
51-6021,"Pressers, Textile, Garment, & Related Materials",730,$15.12,$11.54,$15.68,$17.97,"$31,448"
51-5113,Print Binding and Finishing Workers,339,$15.61,$12.06,$14.82,$18.88,"$32,477"
51-5112,Printing Press Operators,"1,426",$21.15,$16.57,$20.94,$26.00,"$43,987"
33-9021,Private Detectives & Investigators,161,$32.61,$27.81,$32.69,$36.72,"$67,834"
21-1092,Probation Officers & Correctional Treatment Specialists,508,$27.13,$23.62,$25.12,$28.74,"$56,428"
43-3061,Procurement Clerks,491,$20.03,$16.82,$20.17,$22.93,"$41,663"
27-2012,Producers & Directors,"1,402",$28.70,$9.37,$25.51,$37.31,"$59,693"
51-1011,"Production & Operating Wkrs, 1st-Line Spvrs of","5,210",$32.76,$24.18,$32.18,$41.29,"$68,143"
51-9199,"Production Wkrs, All Other","2,481",$16.78,$10.28,$13.15,$21.56,"$34,894"
51-9198,Production Worker Helpers,"1,652",$13.78,$10.55,$13.26,$15.81,"$28,661"
43-5061,"Production, Planning, & Expediting Clerks","3,079",$25.84,$19.74,$23.90,$30.22,"$53,743"
43-9081,Proofreaders & Copy Markers,92,$19.38,$14.02,$19.65,$23.75,"$40,314"
11-9141,"Property, Real Estate, & Community Association Mgrs","2,675",$34.27,$23.98,$29.39,$41.10,"$71,289"
33-1099,"Protective Svc Wkrs A/O, 1st-Line Spvrs of",993,$24.55,$14.93,$21.78,$32.46,"$51,080"
33-9099,"Protective Svc Wkrs, All Other",554,$19.34,$14.20,$17.09,$22.94,"$40,221"
31-1013,Psychiatric Aides,146,$14.04,$11.69,$13.44,$15.16,"$29,205"
29-2053,Psychiatric Technicians,148,$22.53,$17.56,$21.56,$27.34,"$46,868"
29-1066,Psychiatrists,182,$84.76,$72.47,$82.70,$91.25,"$176,298"
19-3039,"Psychologists, All Other",174,$39.21,$27.39,$43.30,$51.05,"$81,561"
25-1066,"Psychology Teachers, Postsecondary",328,,,,,"$72,863"
27-3012,Public Address System & Other Announcers,64,$16.75,$9.56,$15.32,$17.37,"$34,825"
11-2031,Public Relations Mgrs,"1,264",$51.18,$38.49,$49.72,$61.81,"$106,457"
27-3031,Public Relations Specialists,"3,166",$31.24,$23.46,$29.35,$37.15,"$64,985"
13-1021,"Purchasing Agents & Buyers, Farm Products",128,$27.71,$21.69,$26.98,$32.77,"$57,633"
13-1023,Purchasing Agents (Not Wholesale/Retail/Farm Prodcts),"5,818",$35.54,$27.73,$35.52,$43.54,"$73,921"
11-3061,Purchasing Mgrs,"1,290",$57.87,$43.44,$55.05,$69.00,"$120,368"
29-1124,Radiation Therapists,159,$51.07,$42.19,$49.44,$57.78,"$106,212"
