51-3091,Food/Tobacco Roasting/Baking/Drying Mach Ops/Tenders, 165 ,$15.88,$13.33,$15.49,$18.03,"$33,024"
25-1124,"Foreign Language & Literature Teachers, Postsecondary", 272 ,,,,,"$57,931"
19-4092,Forensic Science Technicians, 133 ,$30.32,$26.41,$30.87,$34.88,"$63,060"
19-4093,Forest & Conservation Technicians, 150 ,$17.89,$14.52,$16.26,$19.33,"$37,211"
45-4011,Forest & Conservation Workers, 88 ,$10.93,$9.24,$9.25,$9.25,"$22,738"
19-1032,Foresters, 65 ,$28.55,$23.62,$28.15,$33.06,"$59,398"
51-4071,Foundry Mold & Coremakers, 127 ,$14.59,$11.60,$13.91,$17.04,"$30,341"
13-1131,Fundraisers," 1,336 ",$25.64,$19.65,$24.04,$31.62,"$53,349"
39-4021,Funeral Attendants,,$14.40,$11.86,$15.15,$16.77,"$29,947"
11-9061,Funeral Service Managers, 33 ,$31.76,$26.16,$32.58,$36.33,"$66,045"
51-9051,Furnace/Kiln/Oven/Drier & Kettle Operators & Tenders, 200 ,$16.33,$12.01,$14.39,$20.42,"$33,980"
51-7021,Furniture Finishers, 175 ,$19.34,$15.17,$19.05,$24.22,"$40,231"
43-3041,Gaming Cage Workers, 309 ,$13.59,$11.47,$13.40,$15.22,"$28,261"
41-2012,Gaming Change Persons & Booth Cashiers, 209 ,$13.16,$10.56,$12.91,$15.10,"$27,383"
39-3011,Gaming Dealers," 3,004 ",$13.64,$9.35,$10.13,$17.04,"$28,386"
11-9071,Gaming Managers, 86 ,$37.72,$30.88,$35.06,$43.45,"$78,468"
39-3019,"Gaming Service Workers, All Other", 28 ,$14.87,$9.46,$13.44,$17.94,"$30,925"
39-1011,Gaming Supervisors, 362 ,$23.57,$18.71,$23.68,$27.89,"$49,022"
33-9031,Gaming Surveillance Officers & Gaming Investigators, 206 ,$19.50,$12.81,$15.74,$25.73,"$40,568"
11-1021,General & Operations Mgrs," 16,905 ",$64.45,$40.14,$56.44,$81.09,"$134,064"
19-3092,Geographers,,$34.93,$26.46,$35.69,$44.03,"$72,672"
25-1064,"Geography Teachers, Postsecondary", 43 ,,,,,"$77,841"
19-4041,Geological & Petroleum Technicians, 45 ,$18.58,$16.05,$19.01,$21.60,"$38,637"
19-2042,"Geoscientists, Except Hydrologists & Geographers", 796 ,$40.64,$29.38,$37.40,$49.02,"$84,539"
47-2121,Glaziers, 983 ,$27.41,$17.78,$25.42,$39.67,"$57,012"
45-2041,"Graders & Sorters, Agricultural Products", 309 ,$13.07,$9.40,$10.57,$16.91,"$27,191"
27-1024,Graphic Designers," 3,201 ",$28.69,$20.35,$26.72,$35.31,"$59,691"
51-4033,Grind/Lap/Polish/Buff Machine Setters/Ops/Tenders, 608 ,$18.63,$14.46,$17.14,$21.23,"$38,747"
51-9022,"Grinding & Polishing Workers, Hand", 466 ,$14.23,$11.04,$13.22,$16.23,"$29,599"
37-3019,"Grounds Maintenance Workers, All Other", 36 ,$26.88,$23.74,$28.02,$28.23,"$55,915"
39-5012,"Hairdressers, Hairstylists & Cosmetologists"," 4,819 ",$18.98,$11.30,$15.98,$24.48,"$39,480"
47-4041,Hazardous Materials Removal Workers, 498 ,$30.33,$25.66,$31.81,$34.71,"$63,084"
17-2111,Health & Safety Engineers (Except Mining), 176 ,$46.25,$40.23,$45.96,$53.41,"$96,194"
29-1199,"Health Diagnosing & Treating Practitioners, All Other", 584 ,$34.84,$25.20,$33.77,$44.28,"$72,479"
21-1091,Health Educators, 919 ,$25.87,$18.50,$23.15,$31.98,"$53,803"
25-1071,"Health Specialties Teachers, Postsecondary"," 3,100 ",,,,,"$135,519"
29-2099,"Health Technologists & Technicians, All Other"," 1,724 ",$26.01,$18.98,$24.50,$32.50,"$54,117"
29-9099,"Healthcare Practitioners & Technical Workers, All Other", 604 ,$29.00,$21.46,$26.71,$35.71,"$60,318"
21-1022,Healthcare Social Workers," 1,630 ",$27.09,$20.70,$26.47,$33.26,"$56,363"
31-9099,"Healthcare Support Workers, All Other"," 1,522 ",$17.73,$14.55,$17.63,$20.89,"$36,890"
29-2092,Hearing Aid Specialists, 119 ,$22.47,$19.30,$21.65,$25.09,"$46,731"
51-4191,"Heat Treating Equip Setters/Ops/Tenders, Metal/Plastic", 281 ,$18.01,$13.13,$16.17,$21.57,"$37,466"
49-9021,Heating/Air Cond/Refrigeration Mechanics & Installers," 1,389 ",$30.10,$23.37,$28.83,$36.70,"$62,605"
47-3019,"Helpers, Construction Trades, All Other", 136 ,$16.58,$13.50,$16.10,$18.51,"$34,487"
47-4051,Highway Maintenance Workers, 613 ,$24.37,$19.70,$24.60,$27.81,"$50,678"
19-3093,Historians, 10 ,$36.52,$31.78,$34.21,$46.42,"$75,970"
25-1125,"History Teachers, Postsecondary", 151 ,,,,,"$73,845"
53-7041,Hoist & Winch Operators, 12 ,$32.59,$31.17,$34.37,$37.54,"$67,783"
49-9031,Home Appliance Repairers, 418 ,$18.77,$13.82,$19.58,$22.69,"$39,043"
31-1011,Home Health Aides," 3,602 ",$13.33,$11.04,$12.64,$14.30,"$27,731"
35-9031,"Hosts & Hostesses, Restaurant, Lounge & Coffee Shop"," 3,043 ",$11.69,$9.49,$10.69,$12.54,"$24,315"
43-4081,"Hotel, Motel & Resort Desk Clerks"," 1,745 ",$12.08,$10.17,$11.27,$13.17,"$25,132"
37-1011,Housekeeping & Janitorial Worker Supervisors," 1,028 ",$20.31,$14.47,$18.54,$22.90,"$42,251"
43-4161,"Human Resources Assists, Except Payroll & Timekeeping"," 1,253 ",$20.92,$17.19,$20.69,$24.38,"$43,510"
11-3121,Human Resources Managers," 2,012 ",$57.23,$42.24,$54.37,$69.08,"$119,031"
13-1071,Human Resources Specialists," 6,807 ",$36.00,$24.94,$33.62,$44.29,"$74,881"
19-2043,Hydrologists, 203 ,$45.95,$37.37,$45.59,$55.20,"$95,587"
17-3026,Industrial Engineering Technicians," 2,511 ",,,,,
17-2112,Industrial Engineers," 4,919 ",$44.43,$36.86,$44.20,$52.79,"$92,420"
49-9041,Industrial Machinery Mechanics," 2,320 ",$30.01,$23.25,$29.11,$38.06,"$62,432"
11-3051,Industrial Production Managers," 1,442 ",$54.14,$40.14,$52.29,$65.82,"$112,603"
53-7051,Industrial Truck & Tractor Operators," 4,661 ",$20.70,$14.80,$19.12,$24.98,"$43,048"
43-4199,"Information & Record Clerks, All Other"," 1,390 ",$18.95,$16.00,$18.43,$22.16,"$39,409"
15-1122,Information Security Analysts," 1,691 ",$47.69,$40.30,$49.25,$55.52,"$99,209"
51-9061,"Inspectors, Testers, Sorters, Samplers & Weighers"," 6,988 ",$27.59,$19.78,$29.34,$35.56,"$57,389"
49-9098,"Installation, Maintenance & Repair Helpers", 785 ,$17.61,$13.32,$17.43,$21.55,"$36,620"
49-9099,"Installation, Maintenance & Repair Workers, All Other", 887 ,$24.51,$17.76,$25.79,$29.58,"$50,971"
25-9031,Instructional Coordinators," 1,082 ",$30.40,$24.98,$29.76,$34.90,"$63,232"
47-2131,"Insulation Workers, Floor, Ceiling & Wall",,$22.57,$17.61,$21.33,$25.70,"$46,944"
47-2132,"Insulation Workers, Mechanical", 649 ,$25.90,$19.09,$25.00,$33.08,"$53,875"
13-1032,"Insurance Appraisers, Auto Damage", 29 ,$35.64,$31.74,$35.01,$39.87,"$74,115"
43-9041,Insurance Claims & Policy Processing Clerks," 3,592 ",$19.46,$16.01,$19.36,$22.59,"$40,483"
41-3021,Insurance Sales Agents," 3,199 ",$29.97,$16.45,$23.11,$34.45,"$62,346"
13-2053,Insurance Underwriters," 1,644 ",$40.09,$30.40,$38.86,$47.80,"$83,384"
27-1025,Interior Designers," 1,035 ",$25.69,$19.41,$23.46,$30.57,"$53,429"
29-1063,"Internists, General", 312 ,,,,,"$205,166"
27-3091,Interpreters & Translators, 615 ,$21.61,$16.50,$21.50,$26.45,"$44,961"
43-4111,"Interviewers, Except Eligibility & Loan"," 3,006 ",$18.85,$15.77,$18.64,$21.77,"$39,207"
37-2011,"Janitors & Cleaners, Except Maids & Housekeeping "," 15,274 ",$14.71,$11.01,$14.21,$17.65,"$30,602"
51-9071,Jewelers & Precious Stone & Metal Workers, 218 ,$24.14,$18.07,$24.23,$29.82,"$50,223"
23-1023,"Judges, Magistrate Judges & Magistrates", 320 ,$38.08,$25.92,$36.59,$56.65,"$79,207"
23-1012,Judicial Law Clerks, 85 ,$27.97,$23.00,$26.03,$33.58,"$58,194"
25-2012,"Kindergarten Teachers, Except Special Education"," 1,344 ",,,,,"$55,472"
13-1075,Labor Relations Specialists," 1,017 ",$37.00,$26.98,$34.60,$45.48,"$76,946"
53-7062,"Laborers & Freight, Stock & Material Movers, Hand"," 21,211 ",$16.33,$11.36,$14.33,$18.68,"$33,963"
17-1012,Landscape Architects, 682 ,$30.54,$22.41,$30.79,$36.26,"$63,536"
37-3011,Landscaping & Groundskeeping Workers," 8,910 ",$15.69,$12.28,$14.50,$18.04,"$32,638"
37-1012,Landscaping/Lawn & Groundskeeping Worker Supervisors , 892 ,$25.27,$20.82,$24.33,$28.28,"$52,559"
51-4034,"Lathe Setters/Operators/Tenders, Metal/Plastic", 296 ,$20.56,$15.31,$20.64,$25.33,"$42,762"
51-6011,Laundry & Dry-Cleaning Workers," 1,113 ",$12.77,$10.49,$12.32,$14.70,"$26,560"
25-1112,"Law Teachers, Postsecondary", 162 ,,,,,"$99,401"
23-1011,Lawyers," 7,803 ",$63.06,$38.02,$55.59,$76.93,"$131,169"
51-4192,"Layout Workers, Metal & Plastic", 260 ,$27.51,$21.47,$27.30,$34.69,"$57,216"
43-6012,Legal Secretaries," 1,872 ",$26.55,$21.25,$26.70,$32.38,"$55,216"
23-2099,"Legal Support Workers, All Other", 457 ,$30.15,$22.30,$28.24,$38.41,"$62,716"
11-1031,Legislators, 183 ,,,,,"$86,155"
25-4021,Librarians," 1,457 ",$33.41,$30.04,$33.48,$36.90,"$69,485"
43-4121,"Library Assistants, Clerical", 716 ,$13.08,$11.41,$12.91,$14.25,"$27,208"
25-1082,"Library Science Teachers, Postsecondary", 63 ,,,,,"$90,812"
25-4031,Library Technicians," 1,099 ",$20.80,$17.90,$20.76,$23.21,"$43,271"
19-1099,"Life Scientists, All Other", 99 ,$34.18,$30.14,$32.46,$36.60,"$71,093"
19-4099,"Life, Physical & Social Science Technicians, All Other", 391 ,$24.34,$19.57,$23.27,$28.78,"$50,636"
33-9092,Lifeguards/Ski Patrol & Recreational Protective Svc Wkrs," 1,468 ",$11.43,$9.67,$10.64,$11.62,"$23,771"
53-3033,Light Truck or Delivery Services Drivers," 8,681 ",$18.08,$12.82,$16.59,$21.74,"$37,591"
43-4131,Loan Interviewers & Clerks," 2,374 ",$18.46,$14.62,$18.27,$22.21,"$38,397"
13-2072,Loan Officers," 3,353 ",$41.57,$26.99,$34.40,$49.03,"$86,467"
39-3093,"Locker Room, Coatroom & Dressing Room Attendants", 172 ,$11.46,$9.47,$10.62,$12.32,"$23,831"
11-9081,Lodging Managers, 239 ,$26.22,$19.27,$24.84,$29.45,"$54,538"
45-4022,Logging Equipment Operators, 89 ,$23.88,$21.32,$23.98,$26.83,"$49,686"
13-1081,Logisticians," 5,130 ",$38.60,$32.22,$38.14,$45.01,"$80,291"
53-7063,Machine Feeders & Offbearers, 359 ,$14.39,$11.01,$13.49,$17.54,"$29,918"
51-4041,Machinists," 3,710 ",$25.22,$18.30,$23.66,$31.75,"$52,459"
29-2035,Magnetic Resonance Imaging Technologists, 407 ,$38.51,$32.65,$40.14,$45.57,"$80,098"
37-2012,Maids & Housekeeping Cleaners," 7,467 ",$12.16,$9.77,$11.16,$13.88,"$25,292"
43-9051,"Mail Clerks & Mail Machine Ops, Except Postal Svc", 606 ,$17.20,$13.74,$16.72,$20.08,"$35,774"
49-9071,"Maintenance & Repair Workers, General"," 12,492 ",$20.69,$15.52,$19.02,$25.98,"$43,043"
49-1011,"Maintenance Mechanic, Installer & Repairer Supervisors"," 3,869 ",$35.25,$27.71,$33.83,$41.82,"$73,302"
49-9043,"Maintenance Workers, Machinery", 413 ,$26.54,$21.08,$26.64,$32.81,"$55,215"
39-5091,"Makeup Artists, Theatrical & Performance",,$17.87,$10.97,$17.02,$20.90,"$37,162"
13-1111,Management Analysts," 10,522 ",$48.86,$34.49,$45.36,$59.10,"$101,621"
11-9199,"Managers, All Other"," 4,374 ",$54.33,$39.47,$51.51,$65.72,"$112,996"
39-5092,Manicurists & Pedicurists," 1,780 ",$11.82,$10.07,$10.84,$11.63,"$24,577"
17-2121,Marine Engineers & Naval Architects, 340 ,$46.68,$36.28,$45.53,$55.81,"$97,104"
13-1161,Market Research Analysts & Marketing Specialists," 10,913 ",$40.65,$24.51,$36.74,$55.26,"$84,553"
11-2021,Marketing Managers," 3,500 ",$68.06,$48.44,$63.94,$82.58,"$141,560"
21-1013,Marriage & Family Therapists, 208 ,$21.33,$17.78,$20.91,$24.55,"$44,354"
31-9011,Massage Therapists," 2,190 ",$25.09,$16.04,$25.16,$33.29,"$52,186"
25-1022,"Mathematical Science Teachers, Postsecondary", 363 ,,,,,"$85,227"
15-2021,Mathematicians, 97 ,$59.79,$50.61,$62.92,$72.88,"$124,360"
51-3022,"Meat, Poultry & Fish Cutters & Trimmers"," 2,158 ",$12.23,$9.75,$10.95,$13.36,"$25,432"
49-9011,Mechanical Door Repairers, 425 ,$20.10,$16.07,$20.39,$23.37,"$41,801"
17-3013,Mechanical Drafters," 2,341 ",$36.69,$29.45,$37.18,$44.11,"$76,314"
17-3027,Mechanical Engineering Technicians, 533 ,$30.69,$25.03,$30.61,$36.31,"$63,829"
17-2141,Mechanical Engineers," 3,701 ",$45.78,$36.18,$45.04,$55.05,"$95,223"
27-4099,"Media & Communication Equipment Workers, All Other", 74 ,$32.92,$20.92,$29.15,$44.04,"$68,473"
27-3099,"Media & Communication Workers, All Other", 313 ,$24.58,$17.19,$23.00,$28.95,"$51,132"
29-2012,Medical & Clinical Laboratory Technicians," 1,358 ",$20.93,$17.01,$20.09,$23.30,"$43,534"
29-2011,Medical & Clinical Laboratory Technologists," 1,968 ",$32.23,$27.38,$31.98,$36.57,"$67,036"
11-9111,Medical & Health Services Managers," 3,774 ",$56.46,$38.54,$50.72,$65.35,"$117,449"
51-9082,Medical Appliance Technicians,,$18.22,$13.75,$19.75,$21.97,"$37,914"
31-9092,Medical Assistants," 6,317 ",$18.67,$16.07,$18.17,$21.30,"$38,835"
31-9093,Medical Equipment Preparers, 768 ,$18.21,$14.75,$17.33,$20.89,"$37,868"
49-9062,Medical Equipment Repairers, 792 ,$25.31,$19.27,$24.14,$32.06,"$52,661"
29-2071,Medical Records & Health Information Technicians," 2,138 ",$21.75,$16.88,$20.01,$25.18,"$45,244"
19-1042,"Medical Scientists, Except Epidemiologists"," 3,662 ",$38.15,$22.63,$29.34,$43.55,"$79,369"
43-6013,Medical Secretaries," 5,184 ",$20.59,$17.20,$20.03,$23.66,"$42,822"
31-9094,Medical Transcriptionists, 657 ,$18.01,$10.63,$18.36,$24.06,"$37,454"
13-1121,"Meeting,Convention & Event Planners",,$24.91,$19.41,$22.23,$28.52,"$51,798"
21-1023,Mental Health & Substance Abuse Social Workers, 942 ,$22.77,$17.15,$21.28,$27.75,"$47,369"
21-1014,Mental Health Counselors," 1,241 ",$21.57,$17.09,$20.73,$25.18,"$44,859"
27-1026,Merchandise Displayers & Window Trimmers," 1,413 ",$15.43,$12.45,$14.63,$17.50,"$32,092"
51-4199,"Metal Workers & Plastic Workers, All Other", 160 ,$19.77,$12.49,$17.31,$27.05,"$41,126"
51-4051,Metal-Refining Furnace Operators & Tenders,,$31.58,$18.22,$38.97,$43.52,"$65,683"
43-5041,"Meter Readers, Utilities", 161 ,$23.77,$20.58,$23.53,$27.23,"$49,424"
19-1022,Microbiologists, 390 ,$33.74,$24.95,$32.08,$39.85,"$70,173"
25-2022,Middle School Teachers (Except Special Ed & Vocational)," 3,542 ",,,,,"$62,352"
51-4035,"Milling/Planing Mach Setters, Ops/Tenders, Mtl/Plastic", 350 ,$24.99,$16.86,$23.42,$33.71,"$51,991"
49-9044,Millwrights, 607 ,$36.23,$32.66,$36.93,$42.02,"$75,358"
17-2151,Mining & Geological Engineers (Inc Mining Safety), 36 ,$42.84,$33.07,$40.65,$47.13,"$89,102"
51-9023,Mixing & Blending Machine Setters/Operators & Tenders, 526 ,$16.75,$12.03,$14.46,$20.17,"$34,844"
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines"," 1,008 ",$27.93,$21.40,$27.22,$34.15,"$58,096"
51-4061,"Model Makers, Metal & Plastic", 45 ,$25.81,$18.02,$26.02,$32.74,"$53,669"
51-4072,"Mold/Coremaking/Casting Mach Set/Op/Tend, Mtl/Plastic", 950 ,$15.43,$12.16,$14.08,$17.86,"$32,100"
51-9195,"Molders/Shapers & Casters, Except Metal & Plastic", 332 ,$19.80,$14.82,$19.81,$24.63,"$41,176"
39-4031,"Morticians, Undertakers & Funeral Directors", 162 ,$21.86,$17.56,$20.97,$25.73,"$45,465"
39-3021,Motion Picture Projectionists,,$11.64,$10.11,$11.17,$12.72,"$24,204"
53-3099,"Motor Vehicle Operators, All Other", 225 ,$12.42,$9.58,$10.21,$12.04,"$25,823"
49-3051,Motorboat Mechanics & Service Technicians, 172 ,$20.56,$17.29,$20.18,$23.68,"$42,768"
49-3052,Motorcycle Mechanics,,$19.26,$14.35,$19.80,$24.05,"$40,050"
27-1014,Multi-Media Artists & Animators," 1,912 ",$37.55,$25.77,$36.22,$47.21,"$78,115"
51-4081,"Multiple Machine Tool Setters/Ops/Tenders, Mtl/Plastic", 496 ,$17.79,$12.55,$14.95,$20.90,"$37,009"
25-4013,Museum Technicians & Conservators, 130 ,$20.32,$15.28,$18.21,$22.84,"$42,249"
27-2041,Music Directors & Composers, 161 ,$43.09,$27.03,$44.55,$59.41,"$89,628"
27-2042,Musicians & Singers, 618 ,,,,,
11-9121,Natural Sciences Managers, 911 ,$73.76,$52.16,$66.35,$87.70,"$153,429"
15-1142,Network & Computer Systems Administrators," 5,207 ",$41.00,$32.26,$40.52,$48.82,"$85,288"
43-4141,New Accounts Clerks, 546 ,$19.36,$16.87,$18.86,$21.76,"$40,280"
39-2021,Nonfarm Animal Caretakers," 1,976 ",$13.68,$10.32,$11.69,$14.80,"$28,456"
41-1012,Non-Retail Sales Worker Supervisors," 3,523 ",$41.38,$26.29,$35.88,$52.46,"$86,071"
29-2033,Nuclear Medicine Technologists, 198 ,$42.70,$37.59,$42.52,$49.03,"$88,829"
29-1151,Nurse Anesthetists, 112 ,$72.68,$54.78,$72.09,$86.77,"$151,171"
29-1161,Nurse Midwives,,$49.52,$34.87,$40.88,$47.51,"$103,013"
29-1171,Nurse Practitioners," 1,027 ",$48.13,$41.97,$48.64,$54.90,"$100,109"
29-2061,"Nurses, Practical & Vocational (licensed)"," 2,826 ",$26.23,$22.85,$25.99,$28.92,"$54,562"
31-1014,Nursing Assistants," 9,571 ",$15.04,$12.74,$14.63,$17.20,"$31,298"
25-1072,"Nursing Instructors & Teachers, Postsecondary", 513 ,,,,,"$73,805"
29-1064,Obstetricians & Gynecologists,,,,,,"$228,000"
29-9011,Occupational Health & Safety Specialists," 1,023 ",$37.23,$29.31,$38.70,$45.02,"$77,447"
29-9012,Occupational Health & Safety Technicians, 62 ,$26.25,$21.64,$26.10,$31.11,"$54,612"
29-1122,Occupational Therapists," 1,310 ",$39.52,$34.90,$40.48,$44.94,"$82,192"
31-2012,Occupational Therapy Aides, 35 ,$17.74,$15.51,$17.32,$19.58,"$36,900"
31-2011,Occupational Therapy Assistants, 192 ,$29.35,$25.85,$28.93,$33.14,"$61,064"
43-1011,Office & Administrative Support Worker Supervisors," 11,477 ",$29.34,$22.01,$27.63,$34.81,"$61,038"
43-9199,"Office & Administrative Support Workers, All Other"," 3,592 ",$17.80,$14.32,$17.51,$20.90,"$37,020"
43-9061,"Office Clerks, General"," 19,389 ",$16.00,$12.25,$14.94,$18.45,"$33,283"
43-9071,"Office Machine Operators, Except Computer", 709 ,$14.01,$11.31,$13.31,$15.84,"$29,142"
47-2073,Operating Engineers & Construction Equipment Ops," 2,626 ",$29.51,$24.72,$31.11,$34.85,"$61,384"
15-2031,Operations Research Analysts," 1,759 ",$41.95,$34.62,$41.43,$48.04,"$87,240"
51-9083,Ophthalmic Laboratory Technicians, 516 ,$17.41,$13.50,$17.12,$20.96,"$36,216"
29-2057,Ophthalmic Medical Technicians, 364 ,$21.08,$17.04,$20.34,$25.28,"$43,858"
29-2081,"Opticians, Dispensing", 526 ,$23.44,$20.80,$23.59,$26.87,"$48,755"
29-1041,Optometrists, 228 ,$64.44,$48.82,$54.89,$78.13,"$134,022"
43-4151,Order Clerks," 3,095 ",$18.94,$14.60,$18.47,$22.86,"$39,379"
31-1015,Orderlies, 172 ,$15.11,$12.55,$14.46,$17.66,"$31,439"
29-2091,Orthotists & Prosthetists, 64 ,$25.80,$21.34,$24.42,$28.69,"$53,651"
49-3053,Outdoor Power Equipment & Other Small Engine Mechanics, 112 ,$17.50,$13.18,$16.09,$21.47,"$36,396"
51-9111,Packaging & Filling Machine Operators & Tenders," 1,760 ",$14.32,$10.23,$12.11,$17.19,"$29,782"
53-7064,"Packers & Packagers, Hand"," 6,339 ",$13.63,$9.55,$12.11,$15.78,"$28,353"
47-3014,"Painter, Paperhanger, Plasterer & Stucco Mason Helpers",,$16.34,$13.97,$16.13,$18.32,"$33,991"
47-2141,"Painters, Construction & Maintenance"," 3,805 ",$20.19,$15.71,$18.38,$25.09,"$41,995"
51-9122,"Painters, Transportation Equipment"," 1,262 ",$26.84,$18.77,$27.91,$34.42,"$55,834"
51-9123,"Painting, Coating & Decorating Workers", 118 ,$23.89,$14.27,$22.73,$32.06,"$49,674"
51-9196,"Paper Goods Machine Setters, Operators & Tenders", 612 ,$17.96,$14.54,$17.30,$20.90,"$37,365"
23-2011,Paralegals & Legal Assistants," 3,055 ",$28.99,$22.40,$28.49,$34.78,"$60,288"
33-3041,Parking Enforcement Workers, 139 ,$24.43,$22.73,$25.29,$27.44,"$50,806"
53-6021,Parking Lot Attendants," 2,778 ",$11.39,$9.67,$10.73,$11.89,"$23,689"
41-2022,Parts Salespersons," 1,800 ",$18.70,$15.29,$19.31,$22.04,"$38,893"
51-4062,"Patternmakers, Metal & Plastic",,$32.49,$31.53,$33.57,$35.61,"$67,563"
47-2071,"Paving, Surfacing & Tamping Equipment Operators", 265 ,$24.69,$20.31,$25.17,$28.95,"$51,356"
43-3051,Payroll & Timekeeping Clerks," 1,813 ",$22.41,$19.10,$21.93,$26.04,"$46,609"
29-1065,"Pediatricians, General",,,,,,"$184,193"
39-9099,"Personal Care & Service Workers, All Other", 710 ,$11.01,$9.31,$9.50,$12.73,"$22,914"
39-9021,Personal Care Aides," 10,331 ",$11.64,$10.35,$11.26,$12.80,"$24,214"
13-2052,Personal Financial Advisors," 2,817 ",$55.91,$28.30,$44.46,$73.05,"$116,291"
39-1021,Personal Service Worker Supervisors," 1,833 ",$22.91,$16.22,$22.83,$28.28,"$47,662"
37-2021,Pest Control Workers, 274 ,$21.36,$17.11,$20.29,$24.57,"$44,438"
37-3012,"Pesticide Handlers/Sprayers & Applicators, Vegetation",,$16.30,$13.35,$15.33,$18.57,"$33,918"
29-1051,Pharmacists," 2,641 ",$57.52,$52.19,$58.71,$66.39,"$119,625"
31-9095,Pharmacy Aides, 437 ,$14.56,$12.26,$14.21,$16.86,"$30,280"
29-2052,Pharmacy Technicians," 3,415 ",$20.32,$17.39,$20.33,$22.89,"$42,259"
25-1126,"Philosophy & Religion Teachers, Postsecondary", 230 ,,,,,"$73,471"
31-9097,Phlebotomists, 726 ,$17.25,$15.03,$16.96,$19.19,"$35,883"
27-4021,Photographers, 964 ,$14.24,$9.55,$11.05,$15.35,"$29,623"
51-9151,Photographic Process Workers & Processing Machine Ops, 486 ,$16.86,$9.63,$13.75,$24.46,"$35,078"
19-2099,"Physical Scientists, All Other", 185 ,$49.97,$40.48,$50.09,$56.88,"$103,934"
31-2022,Physical Therapist Aides, 177 ,$13.94,$12.24,$13.73,$15.66,"$28,980"
31-2021,Physical Therapist Assistants, 641 ,$28.16,$23.82,$30.28,$34.26,"$58,585"
29-1123,Physical Therapists," 2,321 ",$41.23,$35.81,$41.44,$46.43,"$85,753"
29-1071,Physician Assistants, 849 ,$53.29,$46.49,$53.26,$62.25,"$110,844"
29-1069,"Physicians & Surgeons, All Other"," 2,115 ",,,,,"$204,073"
19-2012,Physicists, 312 ,$63.36,$39.58,$57.64,$81.45,"$131,806"
25-1054,"Physics Teachers, Postsecondary", 197 ,,,,,"$85,237"
47-2072,Pile-Driver Operators, 150 ,$33.71,$30.22,$35.97,$40.88,"$70,107"
47-3015,"Pipelayer, Plumber, Pipefitter & Steamfitter Helpers",,$24.56,$23.30,$25.60,$27.92,"$51,072"
47-2151,Pipelayers, 693 ,$25.27,$19.82,$25.47,$30.42,"$52,550"
51-8099,"Plant & System Operators, All Other",,$28.56,$25.95,$28.45,$31.19,"$59,412"
47-2161,Plasterers & Stucco Masons,,$20.92,$14.20,$23.35,$26.44,"$43,513"
51-4193,"Plating/Coating Machine Setters/Ops/Tenders, Metal/Plastic", 233 ,$17.01,$13.09,$16.70,$20.14,"$35,362"
47-2152,"Plumbers, Pipefitters, & Steamfitters"," 3,592 ",$33.32,$25.74,$32.97,$40.80,"$69,318"
29-1081,Podiatrists, 90 ,$70.64,$59.83,$66.94,$76.75,"$146,921"
33-1012,Police & Detective Supervisors, 901 ,$49.75,$43.02,$50.23,$55.97,"$103,476"
33-3051,Police & Sheriff's Patrol Officers," 3,294 ",$38.10,$33.36,$38.61,$43.26,"$79,242"
43-5031,"Police, Fire & Ambulance Dispatchers", 892 ,$27.50,$24.64,$27.61,$31.46,"$57,210"
25-1065,"Political Science Teachers, Postsecondary", 262 ,,,,,"$83,790"
19-3094,Political Scientists, 82 ,$31.22,$23.25,$28.09,$35.35,"$64,932"
43-5051,Postal Service Clerks, 524 ,$24.74,$26.21,$26.21,$26.22,"$51,459"
43-5052,Postal Service Mail Carriers," 2,645 ",$25.54,$26.01,$27.50,$27.51,"$53,109"
43-5053,Postal Svc Mail Sorters/Processors/Processing Mach Ops," 1,480 ",$24.82,$25.79,$26.21,$26.22,"$51,621"
11-9131,Postmasters & Mail Superintendents, 49 ,$37.98,$31.15,$37.24,$44.80,"$79,002"
25-1199,"Postsecondary Teachers, All Other", 595 ,,,,,"$73,845"
51-4052,"Pourers & Casters, Metal", 36 ,$17.68,$13.60,$16.81,$21.77,"$36,775"
51-8012,Power Distributors & Dispatchers, 69 ,$45.73,$40.95,$46.46,$53.23,"$95,119"
51-8013,Power Plant Operators, 56 ,$35.07,$32.22,$35.10,$37.98,"$72,930"
49-9069,"Precision Instrument & Equipment Repairers, All Other",,$33.00,$31.34,$34.18,$37.02,"$68,630"
51-5111,Prepress Technicians & Workers, 424 ,$17.69,$11.28,$16.95,$22.45,"$36,775"
25-2011,"Preschool Teachers, Except Special Education"," 3,983 ",$13.76,$11.07,$13.25,$15.90,"$28,611"
51-6021,"Pressers, Textile, Garment & Related Materials", 595 ,$14.01,$11.27,$13.91,$16.92,"$29,131"
51-5113,Print Binding & Finishing Workers, 272 ,$17.19,$13.72,$16.52,$20.55,"$35,759"
51-5112,Printing Press Operators," 1,320 ",$20.24,$16.46,$19.73,$23.74,"$42,091"
33-9021,Private Detectives & Investigators, 193 ,$27.26,$17.45,$27.03,$35.50,"$56,691"
21-1092,Probation Officers & Correctional Treatment Specialists, 473 ,$28.49,$24.89,$27.25,$30.80,"$59,246"
43-3061,Procurement Clerks, 427 ,$21.10,$18.18,$21.28,$24.26,"$43,885"
